date,country,SiteName,Technology,updatedby,updatetime,Volume
2025-02-17 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,949.5987334
2025-02-18 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,189.5264558
2025-02-19 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,975.0222661
2025-02-20 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,632.9686122
2025-02-21 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,810.2710951
2025-02-22 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,747.4486028
2025-02-23 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,362.7846699
2025-02-24 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,326.3394814
2025-02-25 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,93.8608524
2025-02-26 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,188.2832195
2025-02-27 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,692.5478914
2025-02-28 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,247.1409668
2025-03-01 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,687.0882595
2025-03-02 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,450.9573558
2025-03-03 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,145.2362004
2025-03-04 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,554.4635655
2025-03-05 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,0.0
2025-03-06 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,328.0702
2025-03-07 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,167.4199017
2025-03-08 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,698.2547517
2025-03-09 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,445.2617969
2025-03-10 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,819.6163675
2025-03-11 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,301.8312826
2025-03-12 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,327.5683712
2025-03-13 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,560.4321501
2025-03-14 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,415.4001124
2025-03-15 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,973.0845245
2025-03-16 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,294.7442216
2025-03-17 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,539.8607695
2025-03-18 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,114.2866098
2025-03-19 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,975.3537656
2025-03-20 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,193.6444747
2025-03-21 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,898.1917851
2025-03-22 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,440.5623786
2025-03-23 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,38.2461569
2025-03-24 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,682.5199527
2025-03-25 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,631.3674515
2025-03-26 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,869.3748003
2025-03-27 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,530.6728673
2025-03-28 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,446.8926622
2025-03-29 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,785.4974742
2025-03-30 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,0.0
2025-03-31 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,927.9922448
2025-04-01 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,999.6974955
2025-04-02 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,491.6372436
2025-04-03 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,690.2401927
2025-04-04 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,368.3462865
2025-04-05 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,844.2810735
2025-04-06 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,146.3377723
2025-04-07 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,150.2457996
2025-04-08 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,429.8082196
2025-04-09 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,664.1529795
2025-04-10 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,209.5268529
2025-04-11 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,524.5408573
2025-04-12 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,157.6280239
2025-04-13 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,274.7663463
2025-04-14 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,366.9363411
2025-04-15 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,406.3415112
2025-04-16 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,684.5079361
2025-04-17 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,648.0985325
2025-04-18 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,18.72017093
2025-04-19 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,105.6756235
2025-04-20 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,459.3198351
2025-04-21 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,228.151737
2025-04-22 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,330.3493251
2025-04-23 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,299.3661281
2025-04-24 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,969.2954036
2025-04-25 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,849.8791874
2024-01-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,85.60342828
2024-01-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,379.7822219
2024-01-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,260.832893
2024-01-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,0.0
2024-01-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,0.0
2024-01-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,521.654297
2024-01-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,476.9700995
2024-01-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,853.0502171
2024-01-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,353.8227219
2024-01-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,381.8532617
2024-01-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,258.9121837
2024-01-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,631.6111419
2024-01-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,892.3861654
2024-01-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,408.9103229
2024-01-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,566.7478953
2024-01-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,531.1907346
2024-01-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,275.2458937
2024-01-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,442.5881167
2024-01-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,820.5583359
2024-01-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,786.4904191
2024-01-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,491.3049929
2024-01-22 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,270.6201072
2024-01-23 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,94.18345384
2024-01-24 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,458.764209
2024-01-25 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,116.3026079
2024-01-26 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,558.1351107
2024-01-27 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,593.8729152
2024-01-28 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,125.8344082
2024-01-29 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,425.575702
2024-01-30 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,375.6740994
2024-01-31 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,350.8577315
2024-02-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,133.2142362
2024-02-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,244.8115306
2024-02-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,359.7634625
2024-02-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,807.4361658
2024-02-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,732.6255927
2024-02-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,196.3304748
2024-02-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,380.6287002
2024-02-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,542.1289554
2024-02-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,48.12538453
2024-02-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,35.73395383
2024-02-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,276.4523981
2024-02-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,369.849217
2024-02-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,994.6185122
2024-02-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,248.9246671
2024-02-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,974.6391411
2024-02-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,900.6069641
2024-02-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,652.6453236
2024-02-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,262.7488098
2024-02-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,149.8941437
2024-02-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,137.9992491
2024-02-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,208.2022645
2024-02-22 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,645.751122
2024-02-23 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,87.50941771
2024-02-24 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,886.3052849
2024-02-25 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,478.318429
2024-02-26 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,181.6322342
2024-02-27 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,161.6344085
2024-02-28 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,951.0601868
2024-02-29 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,649.5780425
2024-03-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,606.6420194
2024-03-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,766.9444882
2024-03-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,341.3396696
2024-03-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,274.030622
2024-03-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,920.437886
2024-03-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,204.5166774
2024-03-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,894.2499142
2024-03-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,926.3474371
2024-03-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,432.5773228
2024-03-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,546.5110514
2024-03-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,912.76545
2024-03-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,231.674439
2024-03-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,921.8869594
2024-03-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,167.4628031
2024-03-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,274.869196
2024-03-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,890.2894352
2024-03-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,755.8652581
2024-03-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,144.580389
2024-03-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,979.909946
2024-03-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,225.7016086
2024-03-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,122.6812629
2024-03-22 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,850.6772828
2024-03-23 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,592.8664332
2024-03-24 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,909.900945
2024-03-25 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,482.0656265
2024-03-26 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,834.5213194
2024-03-27 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,967.6060488
2024-03-28 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,774.5970011
2024-03-29 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,567.2113852
2024-03-30 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,388.3642448
2024-03-31 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,461.743856
2024-04-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,598.6012806
2024-04-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,701.7451267
2024-04-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,493.2184362
2024-04-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,147.8590588
2024-04-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,329.6442161
2024-04-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,49.98052245
2024-04-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,335.0139466
2024-04-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,645.7316741
2024-04-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,258.8895412
2024-04-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,297.9716881
2024-04-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,999.1650955
2024-04-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,711.620614
2024-04-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,738.3597843
2024-04-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,771.9505813
2024-04-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,620.084798
2024-04-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,987.11213
2024-04-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,849.0392854
2024-04-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,736.7394312
2024-04-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,287.9323451
2024-04-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,242.7501354
2024-04-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,292.4618067
2024-04-22 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,53.52629384
2024-04-23 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,469.4414981
2024-04-24 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,451.2872213
2024-04-25 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,37.51407891
2024-04-26 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,837.1897517
2024-04-27 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,365.6814866
2024-04-28 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,681.4992358
2024-04-29 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,164.228258
2024-04-30 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,990.088288
2024-05-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,680.2969693
2024-05-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,700.4729157
2024-05-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,189.1034479
2024-05-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,543.3545316
2024-05-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,462.2583833
2024-05-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,757.0202267
2024-05-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,384.3004844
2024-05-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,894.6555533
2024-05-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,45.99446335
2024-05-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,181.9893241
2024-05-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,904.8543553
2024-05-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,689.1128701
2024-05-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,656.8842283
2024-05-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,945.8891947
2024-05-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,16.69431407
2024-05-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,728.6695782
2024-05-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,688.0236176
2024-05-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,962.658133
2024-05-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,390.9116193
2024-05-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,718.8886863
2024-05-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,246.4056443
2024-05-22 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,107.146401
2024-05-23 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,770.8043754
2024-05-24 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,826.7441032
2024-05-25 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,739.5461168
2024-05-26 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,334.0058792
2024-05-27 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,800.5244883
2024-05-28 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,327.2593704
2024-05-29 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,86.57323996
2024-05-30 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,440.3797772
2024-05-31 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,416.1225844
2024-06-01 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,169.1019983
2024-06-02 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,334.4659506
2024-06-03 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,385.4983509
2024-06-04 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,536.5476162
2024-06-05 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,183.8620171
2024-06-06 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,1.797160951
2024-06-07 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,377.9307003
2024-06-08 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,979.9527828
2024-06-09 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,821.8002969
2024-06-10 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,299.3921276
2024-06-11 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,717.9438155
2024-06-12 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,328.3221761
2024-06-13 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,391.1573488
2024-06-14 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,314.6615015
2024-06-15 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,745.146166
2024-06-16 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,116.8778446
2024-06-17 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,655.3277779
2024-06-18 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,220.6415219
2024-06-19 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,188.5314737
2024-06-20 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,80.2151068
2024-06-21 00:00:00,Great Britain,Hornsea-2,Wind,petroineos,2026-06-05 00:53:48.024861,705.6658403
